-80.000000	0.048280
-79.900000	0.048535
-79.800000	0.048791
-79.700000	0.049044
-79.600000	0.049295
-79.500000	0.049549
-79.400000	0.049806
-79.300000	0.050068
-79.200000	0.050333
-79.100000	0.050598
-79.000000	0.050866
-78.900000	0.051133
-78.800000	0.051398
-78.700000	0.051660
-78.600000	0.051924
-78.500000	0.052192
-78.400000	0.052463
-78.300000	0.052736
-78.200000	0.053010
-78.100000	0.053285
-78.000000	0.053563
-77.900000	0.053840
-77.800000	0.054119
-77.700000	0.054395
-77.600000	0.054671
-77.500000	0.054951
-77.400000	0.055236
-77.300000	0.055522
-77.200000	0.055809
-77.100000	0.056098
-77.000000	0.056390
-76.900000	0.056681
-76.800000	0.056971
-76.700000	0.057263
-76.600000	0.057553
-76.500000	0.057846
-76.400000	0.058143
-76.300000	0.058443
-76.200000	0.058744
-76.100000	0.059046
-76.000000	0.059351
-75.900000	0.059655
-75.800000	0.059961
-75.700000	0.060268
-75.600000	0.060572
-75.500000	0.060879
-75.400000	0.061189
-75.300000	0.061502
-75.200000	0.061815
-75.100000	0.062130
-75.000000	0.062448
-74.900000	0.062767
-74.800000	0.063089
-74.700000	0.063410
-74.600000	0.063728
-74.500000	0.064050
-74.400000	0.064376
-74.300000	0.064704
-74.200000	0.065033
-74.100000	0.065364
-74.000000	0.065700
-73.900000	0.066035
-73.800000	0.066371
-73.700000	0.066706
-73.600000	0.067037
-73.500000	0.067372
-73.400000	0.067711
-73.300000	0.068053
-73.200000	0.068397
-73.100000	0.068742
-73.000000	0.069092
-72.900000	0.069445
-72.800000	0.069795
-72.700000	0.070142
-72.600000	0.070489
-72.500000	0.070842
-72.400000	0.071199
-72.300000	0.071559
-72.200000	0.071920
-72.100000	0.072283
-72.000000	0.072650
-71.900000	0.073015
-71.800000	0.073383
-71.700000	0.073748
-71.600000	0.074112
-71.500000	0.074478
-71.400000	0.074850
-71.300000	0.075225
-71.200000	0.075602
-71.100000	0.075984
-71.000000	0.076370
-70.900000	0.076757
-70.800000	0.077140
-70.700000	0.077522
-70.600000	0.077901
-70.500000	0.078285
-70.400000	0.078678
-70.300000	0.079073
-70.200000	0.079470
-70.100000	0.079868
-70.000000	0.080270
-69.900000	0.080671
-69.800000	0.081074
-69.700000	0.081476
-69.600000	0.081876
-69.500000	0.082280
-69.400000	0.082689
-69.300000	0.083101
-69.200000	0.083519
-69.100000	0.083937
-69.000000	0.084359
-68.900000	0.084782
-68.800000	0.085204
-68.700000	0.085623
-68.600000	0.086040
-68.500000	0.086462
-68.400000	0.086889
-68.300000	0.087323
-68.200000	0.087759
-68.100000	0.088197
-68.000000	0.088638
-67.900000	0.089079
-67.800000	0.089522
-67.700000	0.089964
-67.600000	0.090404
-67.500000	0.090848
-67.400000	0.091299
-67.300000	0.091754
-67.200000	0.092210
-67.100000	0.092668
-67.000000	0.093130
-66.900000	0.093593
-66.800000	0.094053
-66.700000	0.094511
-66.600000	0.094970
-66.500000	0.095434
-66.400000	0.095905
-66.300000	0.096379
-66.200000	0.096857
-66.100000	0.097339
-66.000000	0.097826
-65.900000	0.098312
-65.800000	0.098799
-65.700000	0.099286
-65.600000	0.099771
-65.500000	0.100261
-65.400000	0.100759
-65.300000	0.101259
-65.200000	0.101762
-65.100000	0.102267
-65.000000	0.102776
-64.900000	0.103285
-64.800000	0.103791
-64.700000	0.104296
-64.600000	0.104800
-64.500000	0.105309
-64.400000	0.105825
-64.300000	0.106346
-64.200000	0.106872
-64.100000	0.107400
-64.000000	0.107938
-63.900000	0.108476
-63.800000	0.109016
-63.700000	0.109556
-63.600000	0.110094
-63.500000	0.110636
-63.400000	0.111186
-63.300000	0.111739
-63.200000	0.112294
-63.100000	0.112851
-63.000000	0.113412
-62.900000	0.113973
-62.800000	0.114533
-62.700000	0.115091
-62.600000	0.115646
-62.500000	0.116207
-62.400000	0.116776
-62.300000	0.117347
-62.200000	0.117920
-62.100000	0.118498
-62.000000	0.119082
-61.900000	0.119672
-61.800000	0.120267
-61.700000	0.120862
-61.600000	0.121456
-61.500000	0.122056
-61.400000	0.122663
-61.300000	0.123274
-61.200000	0.123888
-61.100000	0.124503
-61.000000	0.125123
-60.900000	0.125743
-60.800000	0.126362
-60.700000	0.126978
-60.600000	0.127593
-60.500000	0.128214
-60.400000	0.128843
-60.300000	0.129476
-60.200000	0.130111
-60.100000	0.130749
-60.000000	0.131392
-59.900000	0.132035
-59.800000	0.132680
-59.700000	0.133330
-59.600000	0.133984
-59.500000	0.134649
-59.400000	0.135323
-59.300000	0.136001
-59.200000	0.136681
-59.100000	0.137364
-59.000000	0.138052
-58.900000	0.138741
-58.800000	0.139428
-58.700000	0.140114
-58.600000	0.140799
-58.500000	0.141490
-58.400000	0.142190
-58.300000	0.142895
-58.200000	0.143602
-58.100000	0.144313
-58.000000	0.145030
-57.900000	0.145749
-57.800000	0.146466
-57.700000	0.147183
-57.600000	0.147900
-57.500000	0.148626
-57.400000	0.149360
-57.300000	0.150104
-57.200000	0.150851
-57.100000	0.151602
-57.000000	0.152361
-56.900000	0.153122
-56.800000	0.153882
-56.700000	0.154644
-56.600000	0.155406
-56.500000	0.156176
-56.400000	0.156956
-56.300000	0.157740
-56.200000	0.158528
-56.100000	0.159319
-56.000000	0.160115
-55.900000	0.160913
-55.800000	0.161710
-55.700000	0.162507
-55.600000	0.163305
-55.500000	0.164111
-55.400000	0.164930
-55.300000	0.165754
-55.200000	0.166581
-55.100000	0.167412
-55.000000	0.168251
-54.900000	0.169093
-54.800000	0.169935
-54.700000	0.170776
-54.600000	0.171619
-54.500000	0.172473
-54.400000	0.173337
-54.300000	0.174207
-54.200000	0.175080
-54.100000	0.175958
-54.000000	0.176843
-53.900000	0.177733
-53.800000	0.178623
-53.700000	0.179514
-53.600000	0.180405
-53.500000	0.181304
-53.400000	0.182214
-53.300000	0.183134
-53.200000	0.184059
-53.100000	0.184987
-53.000000	0.185921
-52.900000	0.186856
-52.800000	0.187793
-52.700000	0.188733
-52.600000	0.189674
-52.500000	0.190624
-52.400000	0.191586
-52.300000	0.192554
-52.200000	0.193527
-52.100000	0.194505
-52.000000	0.195494
-51.900000	0.196486
-51.800000	0.197479
-51.700000	0.198472
-51.600000	0.199466
-51.500000	0.200469
-51.400000	0.201484
-51.300000	0.202507
-51.200000	0.203537
-51.100000	0.204571
-51.000000	0.205613
-50.900000	0.206658
-50.800000	0.207704
-50.700000	0.208751
-50.600000	0.209798
-50.500000	0.210857
-50.400000	0.211932
-50.300000	0.213017
-50.200000	0.214108
-50.100000	0.215203
-50.000000	0.216305
-49.900000	0.217410
-49.800000	0.218516
-49.700000	0.219623
-49.600000	0.220731
-49.500000	0.221856
-49.400000	0.222993
-49.300000	0.224139
-49.200000	0.225292
-49.100000	0.226450
-49.000000	0.227617
-48.900000	0.228788
-48.800000	0.229961
-48.700000	0.231135
-48.600000	0.232310
-48.500000	0.233503
-48.400000	0.234710
-48.300000	0.235925
