0.000000	-80.000000	8.091824
0.000000	-79.900000	8.079056
0.000000	-79.800000	8.066357
0.000000	-79.700000	8.053725
0.000000	-79.600000	8.041159
0.000000	-79.500000	8.028656
0.000000	-79.400000	8.016212
0.000000	-79.300000	8.003821
0.000000	-79.200000	7.991389
0.000000	-79.100000	7.978792
0.000000	-79.000000	7.965875
0.000000	-78.900000	7.952865
0.000000	-78.800000	7.939775
0.000000	-78.700000	7.926519
0.000000	-78.600000	7.913214
0.000000	-78.500000	7.899956
0.000000	-78.400000	7.886750
0.000000	-78.300000	7.873598
0.000000	-78.200000	7.860504
0.000000	-78.100000	7.847392
0.000000	-78.000000	7.834111
0.000000	-77.900000	7.820893
0.000000	-77.800000	7.807736
0.000000	-77.700000	7.794639
0.000000	-77.600000	7.781552
0.000000	-77.500000	7.768418
0.000000	-77.400000	7.755265
0.000000	-77.300000	7.741944
0.000000	-77.200000	7.728580
0.000000	-77.100000	7.715054
0.000000	-77.000000	7.701454
0.000000	-76.900000	7.687754
0.000000	-76.800000	7.673973
0.000000	-76.700000	7.660027
0.000000	-76.600000	7.645883
0.000000	-76.500000	7.631710
0.000000	-76.400000	7.617592
0.000000	-76.300000	7.603530
0.000000	-76.200000	7.589530
0.000000	-76.100000	7.575591
0.000000	-76.000000	7.561716
0.000000	-75.900000	7.547904
0.000000	-75.800000	7.534154
0.000000	-75.700000	7.520466
0.000000	-75.600000	7.506645
0.000000	-75.500000	7.492855
0.000000	-75.400000	7.479115
0.000000	-75.300000	7.465420
0.000000	-75.200000	7.451669
0.000000	-75.100000	7.437734
0.000000	-75.000000	7.423707
0.000000	-74.900000	7.409565
0.000000	-74.800000	7.395323
0.000000	-74.700000	7.380893
0.000000	-74.600000	7.366400
0.000000	-74.500000	7.351943
0.000000	-74.400000	7.337427
0.000000	-74.300000	7.322751
0.000000	-74.200000	7.307897
0.000000	-74.100000	7.293023
0.000000	-74.000000	7.278215
0.000000	-73.900000	7.263473
0.000000	-73.800000	7.248797
0.000000	-73.700000	7.234184
0.000000	-73.600000	7.219633
0.000000	-73.500000	7.205141
0.000000	-73.400000	7.190702
0.000000	-73.300000	7.176243
0.000000	-73.200000	7.161602
0.000000	-73.100000	7.146802
0.000000	-73.000000	7.131927
0.000000	-72.900000	7.116634
0.000000	-72.800000	7.101257
0.000000	-72.700000	7.085708
0.000000	-72.600000	7.070107
0.000000	-72.500000	7.054548
0.000000	-72.400000	7.039037
0.000000	-72.300000	7.023579
0.000000	-72.200000	7.008175
0.000000	-72.100000	6.992829
0.000000	-72.000000	6.977401
0.000000	-71.900000	6.961937
0.000000	-71.800000	6.946533
0.000000	-71.700000	6.931188
0.000000	-71.600000	6.915900
0.000000	-71.500000	6.900666
0.000000	-71.400000	6.885482
0.000000	-71.300000	6.870300
0.000000	-71.200000	6.854765
0.000000	-71.100000	6.839068
0.000000	-71.000000	6.823298
0.000000	-70.900000	6.807418
0.000000	-70.800000	6.791459
0.000000	-70.700000	6.775343
0.000000	-70.600000	6.758964
0.000000	-70.500000	6.742596
0.000000	-70.400000	6.726279
0.000000	-70.300000	6.710017
0.000000	-70.200000	6.693813
0.000000	-70.100000	6.677668
0.000000	-70.000000	6.661582
0.000000	-69.900000	6.645370
0.000000	-69.800000	6.629221
0.000000	-69.700000	6.613131
0.000000	-69.600000	6.597098
0.000000	-69.500000	6.581120
0.000000	-69.400000	6.565191
0.000000	-69.300000	6.549305
0.000000	-69.200000	6.533359
0.000000	-69.100000	6.517224
0.000000	-69.000000	6.500995
0.000000	-68.900000	6.484470
0.000000	-68.800000	6.467787
0.000000	-68.700000	6.450929
0.000000	-68.600000	6.434012
0.000000	-68.500000	6.417070
0.000000	-68.400000	6.400022
0.000000	-68.300000	6.383024
0.000000	-68.200000	6.365977
0.000000	-68.100000	6.348837
0.000000	-68.000000	6.331715
0.000000	-67.900000	6.314659
0.000000	-67.800000	6.297667
0.000000	-67.700000	6.280737
0.000000	-67.600000	6.263868
0.000000	-67.500000	6.247056
0.000000	-67.400000	6.230296
0.000000	-67.300000	6.213583
0.000000	-67.200000	6.196821
0.000000	-67.100000	6.179894
0.000000	-67.000000	6.162887
0.000000	-66.900000	6.145467
0.000000	-66.800000	6.127774
0.000000	-66.700000	6.109862
0.000000	-66.600000	6.091778
0.000000	-66.500000	6.073681
0.000000	-66.400000	6.055630
0.000000	-66.300000	6.037631
0.000000	-66.200000	6.019687
0.000000	-66.100000	6.001798
0.000000	-66.000000	5.983967
0.000000	-65.900000	5.966193
0.000000	-65.800000	5.948477
0.000000	-65.700000	5.930816
0.000000	-65.600000	5.913209
0.000000	-65.500000	5.895653
0.000000	-65.400000	5.878144
0.000000	-65.300000	5.860676
0.000000	-65.200000	5.843156
0.000000	-65.100000	5.825317
0.000000	-65.000000	5.807395
0.000000	-64.900000	5.788843
0.000000	-64.800000	5.770214
0.000000	-64.700000	5.751422
0.000000	-64.600000	5.732583
0.000000	-64.500000	5.713790
0.000000	-64.400000	5.695047
0.000000	-64.300000	5.676359
0.000000	-64.200000	5.657727
0.000000	-64.100000	5.639153
0.000000	-64.000000	5.620638
0.000000	-63.900000	5.602181
0.000000	-63.800000	5.583782
0.000000	-63.700000	5.565439
0.000000	-63.600000	5.547150
0.000000	-63.500000	5.528911
0.000000	-63.400000	5.510719
0.000000	-63.300000	5.492518
0.000000	-63.200000	5.474165
0.000000	-63.100000	5.455578
0.000000	-63.000000	5.436751
0.000000	-62.900000	5.417746
0.000000	-62.800000	5.398644
0.000000	-62.700000	5.379168
0.000000	-62.600000	5.359636
0.000000	-62.500000	5.340140
0.000000	-62.400000	5.320685
0.000000	-62.300000	5.301275
0.000000	-62.200000	5.281914
0.000000	-62.100000	5.262555
0.000000	-62.000000	5.243172
0.000000	-61.900000	5.223845
0.000000	-61.800000	5.204545
0.000000	-61.700000	5.185257
0.000000	-61.600000	5.166026
0.000000	-61.500000	5.146847
0.000000	-61.400000	5.127600
0.000000	-61.300000	5.108350
0.000000	-61.200000	5.089056
0.000000	-61.100000	5.069607
0.000000	-61.000000	5.050032
0.000000	-60.900000	5.030184
0.000000	-60.800000	5.010246
0.000000	-60.700000	4.990129
0.000000	-60.600000	4.969955
0.000000	-60.500000	4.949819
0.000000	-60.400000	4.929727
0.000000	-60.300000	4.909477
0.000000	-60.200000	4.889243
0.000000	-60.100000	4.869064
0.000000	-60.000000	4.848941
0.000000	-59.900000	4.828756
0.000000	-59.800000	4.808630
0.000000	-59.700000	4.788563
0.000000	-59.600000	4.768551
0.000000	-59.500000	4.748593
0.000000	-59.400000	4.728684
0.000000	-59.300000	4.708685
0.000000	-59.200000	4.688600
0.000000	-59.100000	4.668364
0.000000	-59.000000	4.647983
0.000000	-58.900000	4.627460
0.000000	-58.800000	4.606868
0.000000	-58.700000	4.586133
0.000000	-58.600000	4.565204
0.000000	-58.500000	4.544206
0.000000	-58.400000	4.523263
0.000000	-58.300000	4.502379
0.000000	-58.200000	4.481555
0.000000	-58.100000	4.460794
0.000000	-58.000000	4.440095
0.000000	-57.900000	4.419401
0.000000	-57.800000	4.398690
0.000000	-57.700000	4.378042
0.000000	-57.600000	4.357456
0.000000	-57.500000	4.336926
0.000000	-57.400000	4.316451
0.000000	-57.300000	4.296022
0.000000	-57.200000	4.275552
0.000000	-57.100000	4.254930
0.000000	-57.000000	4.234237
0.000000	-56.900000	4.213000
0.000000	-56.800000	4.191685
0.000000	-56.700000	4.170214
0.000000	-56.600000	4.148630
0.000000	-56.500000	4.127056
0.000000	-56.400000	4.105530
0.000000	-56.300000	4.084057
0.000000	-56.200000	4.062641
0.000000	-56.100000	4.041282
0.000000	-56.000000	4.019967
0.000000	-55.900000	3.998665
0.000000	-55.800000	3.977429
0.000000	-55.700000	3.956258
0.000000	-55.600000	3.935052
0.000000	-55.500000	3.913658
0.000000	-55.400000	3.892292
0.000000	-55.300000	3.870983
0.000000	-55.200000	3.849654
0.000000	-55.100000	3.828209
0.000000	-55.000000	3.806718
0.000000	-54.900000	3.785111
0.000000	-54.800000	3.763448
0.000000	-54.700000	3.741651
0.000000	-54.600000	3.719826
0.000000	-54.500000	3.698053
0.000000	-54.400000	3.676324
0.000000	-54.300000	3.654559
0.000000	-54.200000	3.632710
0.000000	-54.100000	3.610907
0.000000	-54.000000	3.589176
0.000000	-53.900000	3.567518
0.000000	-53.800000	3.545933
0.000000	-53.700000	3.524418
0.000000	-53.600000	3.502972
0.000000	-53.500000	3.481594
0.000000	-53.400000	3.460278
0.000000	-53.300000	3.438994
0.000000	-53.200000	3.417637
0.000000	-53.100000	3.396152
0.000000	-53.000000	3.374622
0.000000	-52.900000	3.352648
0.000000	-52.800000	3.330614
0.000000	-52.700000	3.308465
0.000000	-52.600000	3.286299
0.000000	-52.500000	3.264191
0.000000	-52.400000	3.242148
0.000000	-52.300000	3.220060
0.000000	-52.200000	3.197987
0.000000	-52.100000	3.175994
0.000000	-52.000000	3.154080
0.000000	-51.900000	3.132247
0.000000	-51.800000	3.110407
0.000000	-51.700000	3.088620
0.000000	-51.600000	3.066915
0.000000	-51.500000	3.045288
0.000000	-51.400000	3.023737
0.000000	-51.300000	3.002258
0.000000	-51.200000	2.980757
0.000000	-51.100000	2.959064
0.000000	-51.000000	2.937351
0.000000	-50.900000	2.915545
0.000000	-50.800000	2.893637
0.000000	-50.700000	2.871617
0.000000	-50.600000	2.849597
0.000000	-50.500000	2.827655
0.000000	-50.400000	2.805796
0.000000	-50.300000	2.784023
0.000000	-50.200000	2.762341
0.000000	-50.100000	2.740750
0.000000	-50.000000	2.719252
0.000000	-49.900000	2.697660
0.000000	-49.800000	2.676157
0.000000	-49.700000	2.654757
0.000000	-49.600000	2.633459
0.000000	-49.500000	2.612262
0.000000	-49.400000	2.591163
0.000000	-49.300000	2.570158
0.000000	-49.200000	2.549173
0.000000	-49.100000	2.528107
0.000000	-49.000000	2.507047
0.000000	-48.900000	2.485667
0.000000	-48.800000	2.464291
0.000000	-48.700000	2.442864
0.000000	-48.600000	2.421469
0.000000	-48.500000	2.400157
0.000000	-48.400000	2.378850
0.000000	-48.300000	2.357652
0.000000	-48.200000	2.336566
0.000000	-48.100000	2.315572
0.000000	-48.000000	2.294633
0.000000	-47.900000	2.273814
0.000000	-47.800000	2.253115
0.000000	-47.700000	2.232537
0.000000	-47.600000	2.212043
0.000000	-47.500000	2.191604
0.000000	-47.400000	2.171283
0.000000	-47.300000	2.151046
0.000000	-47.200000	2.130842
0.000000	-47.100000	2.110632
0.000000	-47.000000	2.090470
0.000000	-46.900000	2.070291
0.000000	-46.800000	2.050157
0.000000	-46.700000	2.030019
0.000000	-46.600000	2.009931
0.000000	-46.500000	1.989927
0.000000	-46.400000	1.970003
0.000000	-46.300000	1.950229
0.000000	-46.200000	1.930607
0.000000	-46.100000	1.911142
0.000000	-46.000000	1.891829
0.000000	-45.900000	1.872673
0.000000	-45.800000	1.853679
0.000000	-45.700000	1.834833
0.000000	-45.600000	1.816076
0.000000	-45.500000	1.797484
0.000000	-45.400000	1.779054
0.000000	-45.300000	1.760787
0.000000	-45.200000	1.742629
0.000000	-45.100000	1.724519
0.000000	-45.000000	1.706512
0.000000	-44.900000	1.688313
0.000000	-44.800000	1.670221
0.000000	-44.700000	1.652199
0.000000	-44.600000	1.634309
0.000000	-44.500000	1.616599
0.000000	-44.400000	1.599077
0.000000	-44.300000	1.581709
0.000000	-44.200000	1.564526
0.000000	-44.100000	1.547545
0.000000	-44.000000	1.530770
0.000000	-43.900000	1.514202
0.000000	-43.800000	1.497833
0.000000	-43.700000	1.481592
0.000000	-43.600000	1.465572
0.000000	-43.500000	1.449771
0.000000	-43.400000	1.434189
0.000000	-43.300000	1.418822
0.000000	-43.200000	1.403594
0.000000	-43.100000	1.388495
0.000000	-43.000000	1.373585
0.000000	-42.900000	1.358800
0.000000	-42.800000	1.344201
0.000000	-42.700000	1.329761
0.000000	-42.600000	1.315535
0.000000	-42.500000	1.301563
0.000000	-42.400000	1.287793
0.000000	-42.300000	1.274293
0.000000	-42.200000	1.261067
0.000000	-42.100000	1.248118
0.000000	-42.000000	1.235451
0.000000	-41.900000	1.223059
0.000000	-41.800000	1.210920
0.000000	-41.700000	1.199077
0.000000	-41.600000	1.187531
0.000000	-41.500000	1.176286
0.000000	-41.400000	1.165334
0.000000	-41.300000	1.154663
0.000000	-41.200000	1.144281
0.000000	-41.100000	1.134164
0.000000	-41.000000	1.124344
0.000000	-40.900000	1.114772
0.000000	-40.800000	1.105515
0.000000	-40.700000	1.096566
0.000000	-40.600000	1.087958
0.000000	-40.500000	1.079704
0.000000	-40.400000	1.071822
0.000000	-40.300000	1.064320
0.000000	-40.200000	1.057195
0.000000	-40.100000	1.050460
0.000000	-40.000000	1.044123
0.000000	-39.900000	1.038184
0.000000	-39.800000	1.032654
0.000000	-39.700000	1.027536
0.000000	-39.600000	1.022837
0.000000	-39.500000	1.018561
0.000000	-39.400000	1.014713
0.000000	-39.300000	1.011297
0.000000	-39.200000	1.008313
0.000000	-39.100000	1.005764
0.000000	-39.000000	1.003666
0.000000	-38.900000	1.002016
0.000000	-38.800000	1.000849
0.000000	-38.700000	1.000174
0.000000	-38.600000	1.000008
0.000000	-38.500000	1.000361
0.000000	-38.400000	1.001247
0.000000	-38.300000	1.002673
0.000000	-38.200000	1.004646
0.000000	-38.100000	1.007176
0.000000	-38.000000	1.010270
0.000000	-37.900000	1.013950
0.000000	-37.800000	1.018213
0.000000	-37.700000	1.023074
0.000000	-37.600000	1.028544
0.000000	-37.500000	1.034625
0.000000	-37.400000	1.041348
0.000000	-37.300000	1.048708
0.000000	-37.200000	1.056751
0.000000	-37.100000	1.065500
0.000000	-37.000000	1.074964
0.000000	-36.900000	1.085230
0.000000	-36.800000	1.096262
0.000000	-36.700000	1.108099
0.000000	-36.600000	1.120729
0.000000	-36.500000	1.134131
0.000000	-36.400000	1.148317
0.000000	-36.300000	1.163298
0.000000	-36.200000	1.179085
0.000000	-36.100000	1.195690
0.000000	-36.000000	1.213125
0.000000	-35.900000	1.231402
0.000000	-35.800000	1.250534
0.000000	-35.700000	1.270534
0.000000	-35.600000	1.291416
0.000000	-35.500000	1.313195
0.000000	-35.400000	1.335888
0.000000	-35.300000	1.359511
0.000000	-35.200000	1.384126
0.000000	-35.100000	1.409809
0.000000	-35.000000	1.436541
0.000000	-34.900000	1.464437
0.000000	-34.800000	1.493457
0.000000	-34.700000	1.523676
0.000000	-34.600000	1.555045
0.000000	-34.500000	1.587500
0.000000	-34.400000	1.621093
0.000000	-34.300000	1.655840
0.000000	-34.200000	1.691759
0.000000	-34.100000	1.728867
0.000000	-34.000000	1.767183
0.000000	-33.900000	1.806727
0.000000	-33.800000	1.847519
