50001.031568	-0.000000	704850.750186
50159.049133	-0.000000	704873.972459
50317.595474	-0.000000	704897.272440
50476.673251	-0.000000	704920.650522
50636.285146	-0.000000	704944.107098
50796.433843	-0.000000	704967.642562
50957.122069	-0.000000	704991.257315
51118.352541	-0.000000	705014.951757
51280.128024	-0.000000	705038.726293
51442.451277	-0.000000	705062.581330
51605.325091	-0.000000	705086.517276
51768.752263	-0.000000	705110.534544
51932.735624	-0.000000	705134.633550
52097.278018	-0.000000	705158.814711
52262.382304	-0.000000	705183.078448
52428.051368	-0.000000	705207.425185
52594.288112	-0.000000	705231.855348
52761.095459	-0.000000	705256.369367
52928.476357	-0.000000	705280.967674
53096.433760	-0.000000	705305.650706
53264.970659	-0.000000	705330.418900
53434.090057	-0.000000	705355.272697
53603.794974	-0.000000	705380.212544
53774.088470	-0.000000	705405.238886
53944.973601	-0.000000	705430.352176
54116.453458	-0.000000	705455.552866
54288.531149	-0.000000	705480.841414
54461.209809	-0.000000	705506.218281
54634.492588	-0.000000	705531.683928
54796.852594	-0.000000	705556.649534
54939.953475	-0.000000	705580.689342
55083.557642	-0.000000	705604.813698
55227.667749	-0.000000	705629.023048
55372.286478	-0.000000	705653.317842
55517.416524	-0.000000	705677.698534
55663.060607	-0.000000	705702.165579
55809.221463	-0.000000	705726.719438
55955.901842	-0.000000	705751.360573
56103.104529	-0.000000	705776.089451
56250.832314	-0.000000	705800.906541
56399.088012	-0.000000	705825.812315
56547.874456	-0.000000	705850.807251
56697.194495	-0.000000	705875.891827
56847.051011	-0.000000	705901.066527
56969.624760	-0.000000	705924.833286
57089.931882	-0.000000	705948.539852
57210.673579	-0.000000	705972.332053
57331.852219	-0.000000	705996.210352
57453.470175	-0.000000	706020.175219
57575.529839	-0.000000	706044.227125
57698.033622	-0.000000	706068.366545
57820.983955	-0.000000	706092.593957
57944.383283	-0.000000	706116.909844
58068.234075	-0.000000	706141.314692
58192.538813	-0.000000	706165.808988
58317.299985	-0.000000	706190.393227
58442.520120	-0.000000	706215.067903
58568.201753	-0.000000	706239.833518
58680.873381	-0.000000	706263.923522
58777.777808	-0.000000	706287.181316
58875.041361	-0.000000	706310.525301
58972.666035	-0.000000	706333.955960
59055.968832	-0.000000	706356.723238
59139.072281	-0.000000	706379.549308
59222.486004	-0.000000	706402.460602
59306.211754	-0.000000	706425.457599
59390.251276	-0.000000	706448.540781
59474.606335	-0.000000	706471.710631
59559.278724	-0.000000	706494.967642
59644.270231	-0.000000	706518.312304
59729.582659	-0.000000	706541.745113
59815.217830	-0.000000	706565.266571
59901.177583	-0.000000	706588.877182
59958.780641	-0.000000	706610.846010
60016.548587	-0.000000	706632.895146
60068.552830	-0.000000	706654.692267
60110.037952	-0.000000	706675.985383
60151.681818	-0.000000	706697.359977
60193.485340	-0.000000	706718.816518
60235.449440	-0.000000	706740.355477
60277.575039	-0.000000	706761.977332
60319.863077	-0.000000	706783.682560
60362.314496	-0.000000	706805.471647
60404.930246	-0.000000	706827.345078
60271.146165	-0.000000	706837.127111
60106.041351	-0.000000	706844.823078
59940.293696	-0.000000	706852.549010
59758.737836	-0.000000	706859.331087
59563.890630	-0.000000	706865.331416
59358.316224	-0.000000	706870.788007
59147.528599	-0.000000	706876.015156
58935.912196	-0.000000	706881.262858
58723.462118	-0.000000	706886.531233
58510.173425	-0.000000	706891.820404
58296.041141	-0.000000	706897.130495
