-80.000000	6.694395
-79.900000	6.682091
-79.800000	6.669779
-79.700000	6.657491
-79.600000	6.645230
-79.500000	6.632967
-79.400000	6.620690
-79.300000	6.608328
-79.200000	6.595949
-79.100000	6.583561
-79.000000	6.571142
-78.900000	6.558664
-78.800000	6.546211
-78.700000	6.533776
-78.600000	6.521266
-78.500000	6.508649
-78.400000	6.496013
-78.300000	6.483319
-78.200000	6.470555
-78.100000	6.457784
-78.000000	6.444986
-77.900000	6.432205
-77.800000	6.419411
-77.700000	6.406635
-77.600000	6.393855
-77.500000	6.381004
-77.400000	6.368114
-77.300000	6.355165
-77.200000	6.342210
-77.100000	6.329245
-77.000000	6.316124
-76.900000	6.303002
-76.800000	6.289900
-76.700000	6.276743
-76.600000	6.263527
-76.500000	6.250281
-76.400000	6.237020
-76.300000	6.223755
-76.200000	6.210485
-76.100000	6.197205
-76.000000	6.183899
-75.900000	6.170606
-75.800000	6.157199
-75.700000	6.143722
-75.600000	6.130267
-75.500000	6.116729
-75.400000	6.103138
-75.300000	6.089543
-75.200000	6.075943
-75.100000	6.062333
-75.000000	6.048681
-74.900000	6.034932
-74.800000	6.021134
-74.700000	6.007343
-74.600000	5.993574
-74.500000	5.979801
-74.400000	5.966010
-74.300000	5.952210
-74.200000	5.938358
-74.100000	5.924475
-74.000000	5.910410
-73.900000	5.896288
-73.800000	5.882148
-73.700000	5.868018
-73.600000	5.853913
-73.500000	5.839803
-73.400000	5.825675
-73.300000	5.811490
-73.200000	5.797252
-73.100000	5.783003
-73.000000	5.768692
-72.900000	5.754334
-72.800000	5.739997
-72.700000	5.725680
-72.600000	5.711299
-72.500000	5.696893
-72.400000	5.682381
-72.300000	5.667830
-72.200000	5.653191
-72.100000	5.638542
-72.000000	5.623866
-71.900000	5.609203
-71.800000	5.594497
-71.700000	5.579809
-71.600000	5.565054
-71.500000	5.550288
-71.400000	5.535504
-71.300000	5.520701
-71.200000	5.505886
-71.100000	5.490983
-71.000000	5.475974
-70.900000	5.460904
-70.800000	5.445840
-70.700000	5.430798
-70.600000	5.415779
-70.500000	5.400675
-70.400000	5.385469
-70.300000	5.370256
-70.200000	5.355033
-70.100000	5.339795
-70.000000	5.324510
-69.900000	5.309158
-69.800000	5.293775
-69.700000	5.278387
-69.600000	5.263019
-69.500000	5.247628
-69.400000	5.232145
-69.300000	5.216614
-69.200000	5.200987
-69.100000	5.185346
-69.000000	5.169674
-68.900000	5.153988
-68.800000	5.138320
-68.700000	5.122585
-68.600000	5.106847
-68.500000	5.091105
-68.400000	5.075347
-68.300000	5.059504
-68.200000	5.043592
-68.100000	5.027667
-68.000000	5.011708
-67.900000	4.995718
-67.800000	4.979623
-67.700000	4.963521
-67.600000	4.947440
-67.500000	4.931356
-67.400000	4.915220
-67.300000	4.899008
-67.200000	4.882784
-67.100000	4.866543
-67.000000	4.850243
-66.900000	4.833878
-66.800000	4.817532
-66.700000	4.801203
-66.600000	4.784805
-66.500000	4.768375
-66.400000	4.751925
-66.300000	4.735381
-66.200000	4.718791
-66.100000	4.702157
-66.000000	4.685492
-65.900000	4.668836
-65.800000	4.652160
-65.700000	4.635457
-65.600000	4.618771
-65.500000	4.602028
-65.400000	4.585210
-65.300000	4.568381
-65.200000	4.551481
-65.100000	4.534534
-65.000000	4.517542
-64.900000	4.500495
-64.800000	4.483436
-64.700000	4.466346
-64.600000	4.449263
-64.500000	4.432176
-64.400000	4.415070
-64.300000	4.397946
-64.200000	4.380785
-64.100000	4.363610
-64.000000	4.346344
-63.900000	4.329074
-63.800000	4.311767
-63.700000	4.294445
-63.600000	4.277063
-63.500000	4.259632
-63.400000	4.242099
-63.300000	4.224508
-63.200000	4.206845
-63.100000	4.189144
-63.000000	4.171414
-62.900000	4.153696
-62.800000	4.136000
-62.700000	4.118325
-62.600000	4.100671
-62.500000	4.083015
-62.400000	4.065342
-62.300000	4.047663
-62.200000	4.029974
-62.100000	4.012254
-62.000000	3.994476
-61.900000	3.976643
-61.800000	3.958703
-61.700000	3.940633
-61.600000	3.922439
-61.500000	3.904219
-61.400000	3.885987
-61.300000	3.867751
-61.200000	3.849506
-61.100000	3.831249
-61.000000	3.812961
-60.900000	3.794682
-60.800000	3.776422
-60.700000	3.758180
-60.600000	3.739956
-60.500000	3.721728
-60.400000	3.703484
-60.300000	3.685231
-60.200000	3.666953
-60.100000	3.648659
-60.000000	3.630315
-59.900000	3.611869
-59.800000	3.593288
-59.700000	3.574607
-59.600000	3.555891
-59.500000	3.537140
-59.400000	3.518377
-59.300000	3.499609
-59.200000	3.480832
-59.100000	3.462041
-59.000000	3.443218
-58.900000	3.424403
-58.800000	3.405606
-58.700000	3.386822
-58.600000	3.368052
-58.500000	3.349282
-58.400000	3.330488
-58.300000	3.311664
-58.200000	3.292813
-58.100000	3.273888
-58.000000	3.254904
-57.900000	3.235891
-57.800000	3.216845
-57.700000	3.197782
-57.600000	3.178703
-57.500000	3.159593
-57.400000	3.140469
-57.300000	3.121284
-57.200000	3.102096
-57.100000	3.082888
-57.000000	3.063631
-56.900000	3.044388
-56.800000	3.025154
-56.700000	3.005923
-56.600000	2.986683
-56.500000	2.967437
-56.400000	2.948160
-56.300000	2.928846
-56.200000	2.909530
-56.100000	2.890159
-56.000000	2.870738
-55.900000	2.851333
-55.800000	2.831922
-55.700000	2.812481
-55.600000	2.793074
-55.500000	2.773664
-55.400000	2.754190
-55.300000	2.734719
-55.200000	2.715244
-55.100000	2.695767
-55.000000	2.676219
-54.900000	2.656649
-54.800000	2.637109
-54.700000	2.617598
-54.600000	2.598051
-54.500000	2.578483
-54.400000	2.558918
-54.300000	2.539360
-54.200000	2.519747
-54.100000	2.500137
-54.000000	2.480513
-53.900000	2.460891
-53.800000	2.441268
-53.700000	2.421639
-53.600000	2.402043
-53.500000	2.382467
-53.400000	2.362897
-53.300000	2.343264
